org,repo,workflow,ref,url,runner,self_hosted,supported
awslabs,amazon-ecr-containerd-resolver,.github/workflows/codeql.yml,master,https://github.com/awslabs/amazon-ecr-containerd-resolver/blob/2883582d177bbb3f1e65b98fd5a987b659663ac2/.github/workflows/codeql.yml,ubuntu-22.04,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/build.yaml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/build.yaml,macos-13,0,0
awslabs,amazon-ecr-credential-helper,.github/workflows/build.yaml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/build.yaml,ubuntu-22.04,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/build.yaml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/build.yaml,windows-2022,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/check-links.yml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/check-links.yml,ubuntu-22.04,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/codeql.yml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/codeql.yml,ubuntu-22.04,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/new-pull-requests.yml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/new-pull-requests.yml,ubuntu-22.04,0,1
awslabs,amazon-ecr-credential-helper,.github/workflows/review-dependencies.yml,main,https://github.com/awslabs/amazon-ecr-credential-helper/blob/5100d3d5395c08d75526909ba29654ccabf3a683/.github/workflows/review-dependencies.yml,ubuntu-latest,0,1
awslabs,amazon-ecs-for-open-application-model,.github/workflows/check.yml,master,https://github.com/awslabs/amazon-ecs-for-open-application-model/blob/df23a766b398ac387b3a38c95fc6a57a5ccd4c81/.github/workflows/check.yml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/bot-trigger.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/bot-trigger.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/ci-auto.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/ci-auto.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/ci-canary.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/ci-canary.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/ci-manual.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/ci-manual.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/ci.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/ci.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/dependency-review.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/dependency-review.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/deploy-docs.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/deploy-docs.yaml,ubuntu-latest,0,1
