org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
github,maintainermonth,.github/workflows/build-deploy.yml,0,0,224,public,main,branch,e208a5419b54e8fb3225254b7f140fc0ebf2807f,commit,workflow,https://github.com/github/maintainermonth/blob/e208a5419b54e8fb3225254b7f140fc0ebf2807f/.github/workflows/build-deploy.yml,1,,,push
github,maintainermonth,.github/workflows/test.yml,0,0,224,public,main,branch,e208a5419b54e8fb3225254b7f140fc0ebf2807f,commit,workflow,https://github.com/github/maintainermonth/blob/e208a5419b54e8fb3225254b7f140fc0ebf2807f/.github/workflows/test.yml,1,,,pull_request
github,markdown-toolbar-element,.github/workflows/nodejs.yml,0,0,386,public,main,branch,2e52d554829d5ea246f2b21e04e1bb0cee547838,commit,workflow,https://github.com/github/markdown-toolbar-element/blob/2e52d554829d5ea246f2b21e04e1bb0cee547838/.github/workflows/nodejs.yml,1,,,"workflow_dispatch,pull_request,push"
github,markdown-toolbar-element,.github/workflows/publish.yml,0,0,386,public,main,branch,2e52d554829d5ea246f2b21e04e1bb0cee547838,commit,workflow,https://github.com/github/markdown-toolbar-element/blob/2e52d554829d5ea246f2b21e04e1bb0cee547838/.github/workflows/publish.yml,1,,,release
github,markdownlint-github,.github/workflows/accessibility-alt-text-bot.yml,0,0,80,public,main,branch,88c8e134399d963c044a6ac624488ac0eddc27ad,commit,workflow,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/accessibility-alt-text-bot.yml,1,,,"issues,pull_request,issue_comment,discussion,discussion_comment"
github,markdownlint-github,.github/workflows/ci.yml,0,0,80,public,main,branch,88c8e134399d963c044a6ac624488ac0eddc27ad,commit,workflow,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/ci.yml,1,,,"push,pull_request"
github,markdownlint-github,.github/workflows/publish.yml,0,0,80,public,main,branch,88c8e134399d963c044a6ac624488ac0eddc27ad,commit,workflow,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/publish.yml,1,,,release
github,markup,.github/workflows/ci.yml,0,0,5981,public,master,branch,2b0e7f216904253092c90754cd95aac6d499583d,commit,workflow,https://github.com/github/markup/blob/2b0e7f216904253092c90754cd95aac6d499583d/.github/workflows/ci.yml,1,,,"push,pull_request"
github,markup,.github/workflows/stale.yml,0,0,5981,public,master,branch,2b0e7f216904253092c90754cd95aac6d499583d,commit,workflow,https://github.com/github/markup/blob/2b0e7f216904253092c90754cd95aac6d499583d/.github/workflows/stale.yml,1,,,schedule
github,measure-innersource,.github/workflows/auto-labeler.yml,0,0,6,public,main,branch,86632dbbbcb2275ac9e1bab8035244437e19d298,commit,workflow,https://github.com/github/measure-innersource/blob/86632dbbbcb2275ac9e1bab8035244437e19d298/.github/workflows/auto-labeler.yml,1,,,pull_request_target
github,measure-innersource,.github/workflows/contributor_report.yaml,0,0,6,public,main,branch,86632dbbbcb2275ac9e1bab8035244437e19d298,commit,workflow,https://github.com/github/measure-innersource/blob/86632dbbbcb2275ac9e1bab8035244437e19d298/.github/workflows/contributor_report.yaml,1,,,"workflow_dispatch,schedule"
